,budget,revenue,runtime,title,critics_pick,sentiment_polarity,is_action,is_adventure,is_fantasy,is_science_fiction,is_crime,is_drama,is_thriller,is_animation,is_family,is_western,is_comedy,is_romance,is_horror,is_mystery,is_history,is_war,is_music,is_documentary,rating_g,rating_nc_seventeen,rating_pg,rating_pg_thirteen,rating_r,cast_score,director_score
41,197.53271016318607,575.4962897900299,93.0,Brave,0.0,1.2755970539789054,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3321530000000001,0.0
42,188.95651888199566,350.81750640776943,122.0,Star Trek Beyond,0.0,0.2846601563215362,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.818294799480379,0.0
43,204.99044734308382,593.6886188147504,98.0,WALL·E,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04280983638163813,0.0
44,165.5194623809014,305.0550092034262,91.0,Rush Hour 3,0.0,-1.3656027512666762,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4680019999999999,0.18181818181818177
45,228.4991781454388,371.5783520028312,96.0,A Christmas Carol,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3732110151847972,0.7818181818181819
46,182.04990969309293,190.3122033286999,124.0,Jupiter Ascending,0.0,0.8168303317365377,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6959879999999998,0.2909090909090909
47,181.8068127621364,555.5676964883232,144.0,X-Men: Apocalypse,0.0,0.3148364604004933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.239833598295503,0.6727272727272727
48,199.93678087725894,839.8476804623326,96.0,Up,0.0,1.1798666214214868,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8037000000000001,0.0
49,199.93678087725894,435.873458746866,94.0,Monsters vs Aliens,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2035704289135833,0.0
50,159.4370146001763,666.4173641190058,126.0,Iron Man,0.0,0.2712662509032089,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.99237064517934,0.6181818181818182
51,250.16711860933805,326.84287103185994,106.0,Wild Wild West,0.0,0.11926663903904457,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2.1617010000000003,0.0
52,178.7426529964824,760.9330084707393,123.0,Suicide Squad,0.0,0.2574678019751905,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.281788638859794,0.0
53,206.89932797612676,204.53476422782816,96.0,Evan Almighty,0.0,0.9809198847640973,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.5523226204813003,0.0
54,281.5227086911347,425.04816559971516,135.0,Waterworld,0.0,0.19965516910916217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1467497137000002,0.0
55,181.01553212070834,887.0911029387165,94.0,Inside Out,1.0,0.5146923307491058,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5827547487814722,0.0
56,224.81984501977217,701.362973890451,124.0,Iron Man 2,0.0,-0.4910388387032596,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7805857314039684,0.6181818181818182
57,181.5165444742791,423.4674208147005,127.0,Snow White and the Huntsman,0.0,0.531567056131927,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6736431922040005,0.0
58,186.4125615477395,785.5630242095644,97.0,Maleficent,0.0,0.8562575832644423,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5247703243876938,0.0
59,176.05630812842065,735.9615216557868,130.0,Dawn of the Planet of the Apes,1.0,0.5080780624245766,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5731660000000001,0.0
60,184.1555976720501,158.86048462672528,119.0,47 Ronin,0.0,-1.4674389704938267,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.77200435,0.0
