,title,sentiment_polarity
721,Hot Tub Time Machine,0.07096511490168203
722,Dolphin Tale 2,0.2805465367965368
723,Reindeer Games,0.06825208607817304
724,Aloha,0.09419812071985988
725,The Rite,-0.019564414913252136
726,Isn't She Great,0.27206044823232334
727,Space Chimps,0.15029100529100525
728,Lethal Weapon 3,0.1095093795093795
729,The Blind Side,0.049744158759310264
730,Spy Kids,0.20771672771672764
731,Horrible Bosses,-0.08533889519326414
732,True Grit,0.09882511556240366
733,The Devil Wears Prada,0.1757336523125997
734,Identity Thief,0.07214267972464694
735,Cape Fear,0.10165284715284718
736,21,0.12773979107312441
737,Trainwreck,0.12615031265031262
738,L.A. Confidential,0.1122393925518925
739,Species,0.04684668701062143
740,Secretariat,0.11256575304540421
741,TMNT,0.1144723092998955
742,Radio,0.16292635658914728
743,Friends with Benefits,0.13479715307840306
744,Neighbors 2: Sorority Rising,0.09893267651888342
745,Malcolm X,0.05708099732689897
746,This Is 40,0.09709847444222443
747,Old Dogs,0.018568665377176007
748,Underworld: Rise of the Lycans,0.1097665847665848
749,Donnie Brasco,0.11743038285591474
750,Max Payne,-0.0006493506493506588
751,In Time,0.09628810425685427
752,The Back-Up Plan,0.17016169256428998
753,Something Borrowed,0.1677496798975672
754,J. Edgar,0.08909992784992786
755,Predator 2,0.13939594356261023
756,Untraceable,0.0017075517075517059
757,Jersey Girl,0.12885674931129476
758,Alex Cross,0.039593855218855216
759,Midnight in the Garden of Good and Evil,0.14631990638088194
760,Heist,0.10097460317460313
761,Abduction,0.035199485199485195
762,Superhero Movie,0.02824074074074073
763,Broken City,0.004849958882216956
764,Premium Rush,0.04296329596329596
765,Hot Pursuit,0.06900167084377613
766,Parker,0.12021736555318645
767,Lions for Lambs,0.06962129505232953
768,Walk Hard: The Dewey Cox Story,0.13266406064913527
769,American Outlaws,0.09785135499421212
770,Sabotage,0.06507936507936507
771,Zoom,0.16655844155844154
772,Zoom,0.16655844155844154
773,The Walk,0.09465847726157003
774,A Good Year,0.18730486685032136
775,Radio Flyer,0.09155568356374809
776,The Maze Runner,0.3184444444444445
777,Unfinished Business,0.04699074074074075
778,The Age of Innocence,0.1382758060429817
779,The Fountain,0.02900390625
780,Chill Factor,-0.01743686868686869
781,The Longest Ride,0.15696930102417908
782,The Astronaut's Wife,0.1765863765863766
783,A Few Good Men,0.1227132002132002
784,The Darkest Hour,0.14237390516460288
785,Snakes on a Plane,0.0846025186934278
786,Safe,0.22020202020202015
787,Safe,0.22020202020202015
788,Wanderlust,0.07892179369452094
789,Elf,0.15200797319441395
790,Phenomenon,0.13829458176232373
791,Nacho Libre,0.1029126794258373
792,Bridesmaids,0.2106106218175184
793,Stigmata,0.039345106113398795
794,Men of Honor,0.09712633857370699
795,Takers,0.024938775510204077
796,The Big Wedding,0.13801020408163264
797,"Big Mommas: Like Father, Like Son",0.1462987012987013
798,Alive,0.14832663989290493
799,The Incredible Burt Wonderstone,0.2743632111935684
800,Cats Don't Dance,0.12916666666666665
801,The Good German,0.15754487575916154
802,Going the Distance,0.08145375079465987
803,Mr. Holland's Opus,0.21489069264069263
804,Flight,0.0677138821630347
805,Arachnophobia,0.14532454948152623
806,Frequency,0.151540096082779
807,Vacation,0.14083694083694084
808,Chicago,0.09404417697686926
809,Big Daddy,0.17234705004591372
810,American Pie 2,0.037692068467930544
811,Toy Story,0.14738062932092783
812,Speed,0.062141482855768565
813,The Vow,0.049134460547504026
814,Extraordinary Measures,0.06874717322478517
815,Remember the Titans,0.051963896033044986
816,The Hunt for Red October,0.0144666730328495
817,The Addams Family,0.21154147818473656
818,Ace Ventura: When Nature Calls,0.15040343915343915
819,The Princess Diaries,0.14157604832977969
820,The First Wives Club,0.17558600713012476
821,District 9,-0.04871835591944287
822,Mystic River,0.06860082972582973
823,The Notebook,0.16632578040805884
824,27 Dresses,0.11951621073961499
825,Hannah Montana: The Movie,0.19266140238362459
826,The Prince of Tides,0.2175926058068915
827,Legends of the Fall,0.11369782480893591
828,Up in the Air,0.14314695915819506
829,About Schmidt,0.09201206553108726
830,Hope Springs,0.07164595462009257
831,Forgetting Sarah Marshall,0.09116130782797452
832,Baby Mama,0.09608302922735913
833,Bride Wars,0.03952934102934103
834,Without a Paddle,0.0653971028971029
835,Blow,0.07450897867564535
836,P.S. I Love You,0.19940091912917998
837,The Three Stooges,0.056738242817788276
838,Sicario,-0.026229946524064154
839,Southpaw,0.13634302205730775
840,Drag Me to Hell,-0.042383872741015606
841,The Age of Adaline,0.14194520391888812
842,Stranger Than Fiction,0.1048869126043039
843,The Cabin in the Woods,0.08042091836734692
844,Meet the Spartans,0.11041666666666665
845,Larry Crowne,0.05933222921859284
846,Carrie,-0.017300838574423483
847,Gridiron Gang,0.1373188405797101
848,9,0.05054964539007093
849,Side Effects,0.1115402454688169
850,Winnie the Pooh,0.20211725123834495
851,Dumb and Dumberer: When Harry Met Lloyd,0.006901817003857825
852,Bulworth,0.1632187257187257
853,Virtuosity,0.05649896978021978
854,My Super Ex-Girlfriend,0.1078409949838521
855,Sanctum,0.09873737373737373
856,Little Black Book,0.07919932079414839
857,The Five-Year Engagement,0.17161474164133741
858,The Next Three Days,0.07573499976725782
859,The Replacement Killers,0.03985474693021863
860,Fled,0.022115384615384613
861,88 Minutes,0.0719043479289381
862,The Whole Ten Yards,0.08473106060606063
863,Pride and Glory,0.08976536090172449
864,Alex & Emma,0.05736271986271986
865,Dead Man Down,0.025050505050505045
866,Pitch Perfect 2,0.16288481404958677
867,Keeping the Faith,0.13764367816091952
868,Confessions of a Dangerous Mind,-0.0348139880952381
869,The Boss,0.1081723317834429
870,Aladdin,0.16901585733107474
871,The Rugrats Movie,0.08389285006932067
872,Once Upon a Time in Mexico,0.07108441987906271
873,Role Models,0.012816666666666665
874,The Big Short,0.10795840175150521
875,Miracle,0.10536156381744614
876,Dawn of the Dead,0.03172412904555761
877,The Wedding Planner,0.09737862348621842
878,The Royal Tenenbaums,0.16911085169512133
879,Identity,-0.023761261261261237
880,Last Vegas,0.08580640589569163
881,Serendipity,0.14759431358115568
882,Safe Haven,0.1418686188025811
883,Hocus Pocus,0.06469766588187642
884,30 Minutes or Less,0.03125
885,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",-0.030262970859985777
886,We Own the Night,0.06277204821322467
887,Just My Luck,0.09165917939502843
888,The Spy Next Door,0.14314236111111112
889,A Simple Wish,0.03348615464994776
890,Our Brand Is Crisis,0.1675362103174603
891,Pride and Prejudice and Zombies,0.17473118279569894
892,Kundun,0.166937787298612
893,Kick-Ass 2,-0.01562097977352214
894,Knocked Up,0.15604000115861433
895,My Sister's Keeper,0.07543526248883389
896,Welcome Home Roscoe Jenkins,0.17024410774410775
897,Rendition,0.05911339469591897
898,Kiss the Girls,0.07604938271604941
899,The Sisterhood of the Traveling Pants 2,0.10335227272727274
900,Lake Placid,0.12795638323940206
901,The Newton Boys,0.14291879251700682
902,Money Monster,0.05869532498564755
903,Flawless,0.1413093196112064
904,Flawless,0.1413093196112064
905,Paul Blart: Mall Cop,0.11579184704184702
906,Freaky Friday,0.16769228578439102
907,Shakespeare in Love,0.30350274725274734
908,A Walk Among the Tombstones,-0.026074893673577872
909,Kindergarten Cop,0.07769923941798941
910,Pineapple Express,0.11540404040404037
911,Open Range,0.08006678962664876
912,Flatliners,0.1362275132275132
913,Final Destination 2,0.0386641965000174
914,Legion,0.03348765432098765
915,Pain & Gain,0.014929151936727704
916,Clockstoppers,0.22568580542264757
917,Brothers,0.05389109347442681
918,New Year's Eve,0.0953839297956945
919,Flipper,0.13095037678371013
920,The Passion of the Christ,0.052321224922031354
921,Mrs. Doubtfire,0.15847953216374272
922,Gran Torino,0.08402032087872796
923,W.,0.09938391119583778
924,The Best of Me,0.18265230704255098
925,The Bodyguard,0.12045509342977698
926,Schindler's List,0.0910094246031746
927,Scooby-Doo 2: Monsters Unleashed,-0.014393939393939403
928,Jimmy Neutron: Boy Genius,0.04605654761904763
929,Cloverfield,0.05065763815763815
930,No Country for Old Men,0.049704393834828595
931,Ride Along,0.13194444444444445
932,Parental Guidance,0.13498234221918437
933,No Strings Attached,0.14943798449612403
934,Tombstone,0.09770959680050588
935,Romeo Must Die,0.09846474108769188
936,The Lucky One,0.08583858385838582
937,Bridge to Terabithia,0.1814033189033189
938,Contraband,0.07073207865580747
939,There Will Be Blood,0.09844450502847449
940,Undercover Brother,0.07542834358623833
941,The House Bunny,0.08491161616161617
942,Million Dollar Arm,0.17036641929499075
943,The Giver,0.07238421955403086
944,Jeepers Creepers 2,0.08816738816738819
945,Cradle 2 the Grave,0.1272653000594177
946,The Hours,0.12191179502103873
947,August Rush,0.25891465677179964
948,Elizabeth,0.1637784090909091
949,The Sitter,0.04851325757575757
950,The Shawshank Redemption,0.13919886697664466
951,Kingpin,-0.10215290661719231
952,The Gambler,0.14315545950962616
953,August: Osage County,0.06865407319952774
954,He Got Game,0.14842019092019085
955,Dear John,0.14626367438867435
956,The Losers,0.026944484087341226
957,Don't Be Afraid of the Dark,-0.03548669467787114
958,War,0.11013513513513513
959,Punch-Drunk Love,0.11625551531801528
960,The Box,0.08649315738025412
961,The Next Best Thing,0.149315946734425
962,My Soul to Take,0.009920634920634917
963,The Girl Next Door,0.14883456581732443
964,Maximum Risk,0.06823593073593073
965,Hot Rod,0.12445276004598038
966,Draft Day,0.1792365835222978
967,The Conspirator,0.00996485904968048
968,The 33,0.05777764738608112
969,Warrior,0.052631009341535674
970,Stop-Loss,0.020131865770163654
971,Brokedown Palace,0.003180395504339163
972,The Possession,0.14456779779360424
973,Mrs. Winterbourne,0.13144164862914862
974,Straw Dogs,0.05758918550585217
975,The Hoax,0.025338340111067375
976,The Road,-0.03216666666666667
977,The Road,-0.03216666666666667
978,Tank Girl,0.09168015873015872
979,Without Limits,0.1638888888888889
980,Me and Orson Welles,0.13425089403350274
981,Rocky Balboa,0.15675041228612657
982,Scream 2,0.11504472090409591
983,Jane Got a Gun,0.13986013986013987
984,Think Like a Man Too,0.148015873015873
985,Old School,0.1334053212704898
986,The Fisher King,0.09495544908166266
987,I Still Know What You Did Last Summer,0.03418604651162792
988,Return to Me,0.14676800472255017
989,Zack and Miri Make a Porno,0.1173423066131399
990,Ready to Rumble,0.07443437574034588
991,Play It to the Bone,0.05144809237401828
992,I Don't Know How She Does It,0.1133614557956663
993,Faster,0.03810763888888889
994,Zombieland,0.034374999999999996
995,The Waterboy,0.25599206349206344
996,Bad Boys,0.059613079952062976
997,Final Destination,0.0144705765932181
998,The Ides of March,0.12298749939199378
999,Pitch Black,0.05374257943702391
1000,Joy Ride,-0.005089018962258397
1001,Anywhere But Here,0.17169834995921954
1002,The End of the Affair,0.19098338293650788
1003,Harley Davidson and the Marlboro Man,0.10596518177163336
1004,In the Valley of Elah,0.016525280275280267
1005,1408,0.198859126984127
1006,Ghost,0.0721989257355111
1007,There's Something About Mary,0.13716094547080465
1008,The Santa Clause,0.09118480725623582
1009,The Rookie,0.12552470878557836
1010,The Rookie,0.12552470878557836
1011,The Game Plan,0.1257070707070707
1012,The Bridges of Madison County,0.17673806352377783
1013,The Animal,0.09696797911083622
1014,The Net,0.08192894345238093
1015,I Am Sam,0.10587016158444734
1016,Son of God,0.1116955266955267
1017,The Informant!,0.07893791658077375
1018,Delivery Man,0.1709455667789001
1019,Saving Silverman,0.11115709185329435
1020,Diary of a Wimpy Kid: Dog Days,0.12899038461538462
1021,Jay and Silent Bob Strike Back,0.10057720057720058
1022,The Glass House,0.04225915992220345
1023,"Hail, Caesar!",0.1592855020796197
1024,Homefront,0.0776388888888889
1025,Stone,0.05827594123048672
1026,Out of the Furnace,0.018793464599916217
1027,Michael Clayton,0.06738687238687237
1028,Silver Linings Playbook,0.10314677386105954
1029,For Colored Girls,0.08284025164866286
1030,The Transporter,0.07382987382987381
1031,Never Back Down,-0.007416666666666669
1032,The Rage: Carrie 2,0.2097184025125201
1033,Away We Go,0.08946082007879762
1034,Swing Vote,0.05781776094276095
1035,Moonlight Mile,0.10237315875613745
1036,Home Alone 2: Lost in New York,0.07268460705960707
1037,Pulse,0.12234848484848487
1038,Bringing Down the House,0.11102721567837846
1039,The Silence of the Lambs,0.2430654052564165
1040,Wayne's World,0.1481120731120731
1041,Jackass 3D,-0.017766274605897248
1042,Beverly Hills Chihuahua,0.09458503170289856
1043,The Conjuring,0.11434765589020907
1044,Are We There Yet?,0.04901751893939394
1045,Tammy,0.13176719576719575
1046,Mortal Kombat,0.022411372411372407
1047,White Chicks,0.155954071969697
1048,The Descendants,0.057734066528709375
1049,12 Years a Slave,0.07818447409982841
1050,Drumline,0.19930303030303032
1051,Edward Scissorhands,0.15909580498866208
1052,Me Before You,0.14355484940591323
1053,Bad Moms,-0.012048611111111086
1054,Premonition,0.033307797971259503
1055,The Tigger Movie,0.21197111631537865
1056,Max,0.15277777777777773
1057,Epic Movie,0.13233317136378356
1058,Lakeview Terrace,0.014553352053352061
1059,The Grudge 2,0.02065217391304348
1060,How Stella Got Her Groove Back,0.13823158051099227
1061,Man of the Year,0.08197389952544594
1062,Man of the Year,0.08197389952544594
1063,Selena,0.17337848932676517
1064,Vampires Suck,0.022448729721456992
1065,Doubt,0.10780910369517965
1066,Texas Chainsaw 3D,0.1156356801093643
1067,Scary Movie 5,0.04493386243386242
1068,Milk,0.1121761431845465
1069,Risen,-0.08976190476190475
1070,Wild Things,0.13753240533412947
1071,The Debt,0.10085470085470088
1072,The Debt,0.10085470085470088
1073,Eternal Sunshine of the Spotless Mind,0.16469511128602038
1074,You Again,0.013055555555555546
1075,Street Kings,-0.04929620817778711
1076,Daybreakers,0.12738095238095243
1077,She's Out of My League,0.1661458333333333
1078,Alpha and Omega,0.07026748971193415
1079,The Covenant,0.05107838589981447
1080,To Die For,0.1878806815894728
1081,Nerve,0.09252450980392155
1082,Appaloosa,0.09143164841694254
1083,My Best Friend's Girl,0.04946236559139784
1084,Endless Love,0.13721343873517788
1085,Simon Birch,0.06384806713754083
1086,Reign Over Me,0.08334115683513273
1087,Into the Wild,0.12545935545935544
1088,School for Scoundrels,0.019318181818181825
1089,From Dusk Till Dawn,0.008088860544217693
1090,Home for the Holidays,0.11790817004632796
1091,21 Grams,0.1054010251771446
1092,A Guy Thing,-0.0026129943502824814
1093,Capitalism: A Love Story,0.17895890725436184
1094,Disaster Movie,0.18820833333333334
1095,Armored,-0.04786877394636013
1096,The Man Who Knew Too Little,0.008740556828792122
1097,What's Your Number?,0.06276830808080809
1098,Crank: High Voltage,0.06796428571428573
1099,The Quiet American,0.08085188620902911
1100,Undisputed,0.06779213263588262
1101,12 Rounds,-0.05057765151515151
1102,Triple 9,-0.03918792517006802
1103,Deconstructing Harry,0.09285888714460142
1104,Burnt,0.14132081686429512
1105,Death Sentence,-0.04846560846560847
1106,Code Name: The Cleaner,0.11606135799684186
1107,Connie and Carla,0.08283301158301157
1108,Inherent Vice,0.028994708994709007
1109,An American Carol,0.10067640692640692
1110,Machete Kills,-0.025916518122400464
1111,Strange Wilderness,0.11231060606060608
1112,A Scanner Darkly,0.09606187252463846
1113,Bandslam,0.2431293706293706
1114,The Cold Light of Day,-0.05908674658674659
1115,The Brothers Bloom,0.10280247051798774
1116,Marci X,0.05631834215167549
1117,Equilibrium,0.10783018151439201
1118,Rapa Nui,0.11289017999544318
1119,Bad Teacher,0.10104040404040408
1120,Scream,0.011052932472424008
1121,The Switch,0.1664531680440771
1122,The Crazies,0.034401515151515155
1123,Sex Drive,0.11671052631578949
1124,Take Me Home Tonight,0.053311965811965824
1125,Won't Back Down,0.018587157287157284
1126,Fear and Loathing in Las Vegas,0.03579386299974535
1127,The Invention of Lying,0.09222955486542443
1128,Neighbors,0.08683676592767499
1129,The Mask,0.14622116370471636
1130,Legally Blonde,0.09668495297805639
1131,Deuce Bigalow: Male Gigolo,-0.012662601626016257
1132,Left Behind,0.09180107526881723
1133,Diary of a Wimpy Kid: Rodrick Rules,0.05555555555555555
1134,Prom Night,0.03362121212121212
1135,Mean Girls,0.13448474645444347
1136,Birdman,0.12085550049365834
1137,Blue Jasmine,0.053402718874416985
1138,Honey,0.17245370370370366
1139,Soul Surfer,0.3543290043290044
1140,Observe and Report,0.008693703956861856
1141,Center Stage,0.10216854960757403
1142,Love the Coopers,0.17530864197530868
1143,Catch That Kid,0.08977272727272728
1144,Steve Jobs,0.15020592833092833
1145,Ed Wood,0.22668879268879266
1146,Labor Day,0.06669693301049234
1147,Labor Day,0.06669693301049234
1148,Midnight Special,0.15970041862899004
1149,Superbad,0.08747028274255997
1150,Black Nativity,0.08497624309312618
1151,I Know What You Did Last Summer,0.07743055555555556
1152,Let's Be Cops,0.10998217468805704
1153,Beerfest,0.0979166666666667
1154,The Best Man Holiday,0.011697722567287771
1155,A Night at the Roxbury,0.09007034632034631
1156,Beastly,0.1260582251082251
1157,"McFarland, USA",0.12333599149388619
1158,Pitch Perfect,0.26581439393939393
1159,Summer Catch,0.1690340909090909
1160,Brooklyn's Finest,0.12765488215488216
1161,The Apparition,0.0707516339869281
1162,Sydney White,0.06709090909090909
1163,House of Sand and Fog,0.03960187539732995
1164,Road Trip,0.03807094704982028
1165,The Unborn,-0.008547008547008557
1166,Moonrise Kingdom,0.1066496205236663
1167,The Young Messiah,0.007787878787878784
1168,Baby Boy,0.04704042302726513
1169,The Roommate,0.03801088617265088
1170,Joe Dirt,0.08643378226711564
1171,Double Impact,0.16536945812807877
1172,The Women,0.14111626468769323
1173,Vicky Cristina Barcelona,0.13863478535353538
1174,Boys and Girls,0.14845679012345678
1175,Jennifer's Body,0.06366442199775534
1176,Drowning Mona,0.007884740259740265
1177,Philadelphia,0.14823392333472982
1178,The Thirteenth Floor,0.13217054263565894
1179,Detroit Rock City,0.03973587223587225
1180,Things We Lost in the Fire,0.05695175195175196
1181,Steel,0.07665289256198347
1182,The Immigrant,0.07708483645983644
1183,Soul Plane,0.013349403122130394
1184,Slow Burn,0.005026455026455022
1185,Home Alone,0.08936611333871607
1186,American Beauty,0.06823989898989898
1187,Why Did I Get Married?,0.10958646616541352
1188,Big Fat Liar,0.10659382040960985
1189,Wag the Dog,0.12216837045150299
1190,The Lizzie McGuire Movie,0.19277296777296776
1191,Snitch,-0.03192053317053318
1192,Krampus,-0.0011675824175824306
1193,The Faculty,-0.056484262265512265
1194,Cop Land,0.059710900210900204
1195,Not Another Teen Movie,0.05357677902621723
1196,End of Watch,0.07730524946434035
1197,Where the Heart Is,0.12507826448504414
1198,Where the Heart Is,0.12507826448504414
1199,Wild,0.09743823000898469
1200,The Last House on the Left,0.12772988505747127
1201,Halloween: Resurrection,0.04571185617103985
1202,The Great Debaters,0.1672093134442532
1203,Drive,0.052827466035013176
1204,The Object of My Affection,0.15983177361853831
1205,Love & Basketball,0.13993615667957773
1206,Grosse Pointe Blank,0.15087713873428163
1207,All About Steve,0.09259259259259259
1208,The Craft,0.029837662337662354
1209,Boogie Nights,0.11605267951421795
1210,The Marine,-0.004444444444444443
1211,Keanu,0.112739333634856
1212,Country Strong,0.08427890011223343
1213,The Place Beyond the Pines,0.11450151254368117
1214,The Hurt Locker,0.07073811710175348
1215,Killing Them Softly,0.0288243006993007
1216,U2 3D,0.06381922675026122
1217,Highlander: Endgame,0.05951493861329927
1218,Whip It,0.12457608875641661
1219,Knockaround Guys,-0.05726572447160682
1220,Home Fries,0.0825757575757576
1221,Whatever It Takes,0.19644813519813514
1222,The Rocker,0.0707923520923521
1223,Post Grad,0.16379870129870128
1224,The In Crowd,0.12266260162601626
1225,Idle Hands,-0.05517857142857143
1226,Things to Do in Denver When You're Dead,0.10202112827112826
1227,Groundhog Day,0.1510537323037323
1228,Magic Mike XXL,0.1866751421269493
1229,Unforgiven,0.09282444985569985
1230,Pretty Woman,0.16902388583638583
1231,My Bloody Valentine,-0.0002727272727272734
1232,Stomp the Yard,0.1567307692307692
1233,White Fang,0.10566558441558441
1234,Poetic Justice,0.16978298487227064
1235,All About the Benjamins,-0.015951771233461372
1236,A Perfect Getaway,0.11555098605098602
1237,Our Family Wedding,-0.03997113997113997
1238,Jason X,0.12492559851050415
1239,Head Over Heels,0.1214424288233812
1240,Fun Size,0.21127651515151516
1241,Little Children,0.08483495670995674
1242,Gossip,0.02600484006734007
1243,Jefferson in Paris,0.1458198330878743
1244,Flipped,0.07520053475935831
1245,Hot Tub Time Machine 2,0.06078308596165737
1246,Justin Bieber: Never Say Never,0.13602813852813853
1247,Black Swan,0.10440720478122048
1248,Save the Last Dance,0.12987048182170133
1249,St. Vincent,0.15066419691419686
1250,About Last Night,0.08826949145130962
1251,The Shallows,0.13458382526564347
1252,Baby Geniuses,0.011081932773109234
1253,The Big Hit,0.05967741935483873
1254,Child's Play 2,0.11647591991341988
1255,No Good Deed,-0.04965277777777777
1256,The Mist,0.09538239538239539
1257,Being John Malkovich,0.2503035148930671
1258,Earth to Echo,0.04558982683982685
1259,Crazy/Beautiful,0.05777991152991153
1260,Woo,0.04629103535353535
1261,Serial Mom,0.16251526251526252
1262,54,0.14782550782550785
1263,Admission,0.14883016208597602
1264,Faithful,0.0413617305126739
1265,The Perks of Being a Wallflower,0.1806608639587363
1266,Infamous,0.08886456327177977
1267,The Call,-0.02596431346431346
1268,I Love You Phillip Morris,0.19560240963855413
1269,Antwone Fisher,0.14769792645898838
1270,True Romance,0.11071855265403649
1271,Glengarry Glen Ross,0.03641323953823955
1272,Sorority Row,-0.08252873563218388
1273,Lars and the Real Girl,0.06852657651626724
1274,The Funeral,0.06975328375328377
1275,Solitary Man,0.188773681515617
1276,Machete,0.08449954086317722
1277,The Perfect Game,0.15357142857142858
1278,American Pie,0.09846024258760107
1279,Ace Ventura: Pet Detective,0.04621212121212122
1280,Act of Valor,0.15748022092849678
1281,Step Up,0.10144444444444443
1282,Jackie Brown,0.1767060254560254
1283,Chronicle,0.07841872970779225
1284,Crossroads,0.13925732232961152
1285,Project X,0.12051020408163267
1286,One Hour Photo,0.21146077817764558
1287,Quarantine,0.015668767507002797
1288,The Eye,0.09038311688311687
1289,Johnson Family Vacation,0.022395833333333344
1290,How High,0.16805026763360098
1291,The Muppet Christmas Carol,0.14965445269016694
1292,Katy Perry: Part of Me,0.19218934003416763
1293,The Fault in Our Stars,0.158557664018829
1294,Rounders,0.0909254582865694
1295,Top Five,0.15462714722918808
1296,Stir of Echoes,0.11651366607248959
1297,Paper Towns,0.16022415940224152
1298,My Baby's Daddy,0.10953927025355598
1299,Nebraska,0.06604127461685598
1300,Max Keeble's Big Move,-0.056010101010100996
1301,Young Adult,0.050158214801071896
1302,Crank,0.012641439020749374
1303,Living Out Loud,0.12946914720499625
1304,Just Wright,0.24405792620078334
1305,Project Almanac,0.1226388888888889
1306,For Your Consideration,0.06581207831207832
1307,Running with Scissors,0.05311363636363636
1308,From Justin to Kelly,0.24193722943722945
1309,Girl 6,0.15951634014134017
1310,Heaven is for Real,0.17379032258064514
1311,Dirty Grandpa,-0.19182692307692306
1312,The Fighter,0.1078772379883491
1313,My Cousin Vinny,0.08712889767237592
1314,If I Stay,0.11294712174877464
1315,Phone Booth,-0.03632542128304841
1316,A Walk to Remember,0.016589026915113877
1317,Dead Man Walking,-0.019809990662931844
1318,Cruel Intentions,-0.06641652372784447
1319,The Secret Life of Bees,-0.08372206025267251
1320,Corky Romano,0.142932822008909
1321,Raising Cain,0.16639345839345834
1322,Out Cold,0.12017973856209148
1323,The Ladies Man,0.11104853196689929
1324,What's Eating Gilbert Grape,0.06621956746956748
1325,The Perez Family,0.05290404040404041
1326,Inside Llewyn Davis,0.07650323010323007
1327,O,0.02905937683715461
1328,Saw V,0.007690746753246755
1329,In the Land of Women,0.15127428127428127
1330,Saw III,0.04597107438016528
1331,Bring It On,0.12072188449848024
1332,She's All That,0.10663265306122452
1333,Saw IV,0.05199999999999999
1334,Madea's Family Reunion,0.10576298701298702
1335,The Mighty Ducks,0.13528076329800467
1336,Happy Gilmore,0.24478935698447896
1337,Recess: School's Out,0.08302641802641803
1338,The Boy,0.04611111111111111
1339,Devil,-0.09154589371980675
1340,Friday After Next,0.05836448104740788
1341,Dogma,0.19242597607071293
1342,A Low Down Dirty Shame,-0.06783799533799534
1343,Swimfan,0.027464715649647163
1344,Employee of the Month,-0.06096681096681095
1345,Can't Hardly Wait,0.16814033189033187
1346,Pete's Dragon,0.04434523809523809
1347,Sinister 2,-0.03706980519480519
1348,Sparkle,0.06716934974747477
1349,The Fourth Kind,0.06605832076420311
1350,Rushmore,0.23254268879268875
1351,Skyline,-0.03294312169312169
1352,Mo' Better Blues,0.1534143660322906
1353,Tremors,0.08057960557960557
1354,The Corruptor,0.07827159179618196
1355,Mud,0.10809275184275183
1356,The Gift,-0.026345598845598832
1357,The Gift,-0.026345598845598832
1358,Office Space,0.035975609756097565
1359,Drop Dead Gorgeous,0.08943278943278943
1360,Very Bad Things,-0.05831820353559484
1361,MacGruber,0.14212965001100591
1362,Seeking a Friend for the End of the World,0.07547233700642793
1363,Cedar Rapids,0.11045196866625438
1364,American History X,0.046445568320568315
1365,The Collection,-0.06706349206349208
1366,Bad Words,-0.012344104308390011
1367,Black or White,-0.024558974358974344
1368,Rescue Dawn,0.13411689534570886
1369,Danny Collins,0.09160888546481767
1370,The Forest,0.08238636363636363
1371,While We're Young,0.1640967978100332
1372,Gun Shy,0.04699280753968253
1373,The Joneses,0.14818948412698413
1374,Adventureland,0.03773726273726274
1375,Next Friday,0.09413419913419917
1376,The Runaways,0.18580447330447328
1377,Set It Off,0.10163629902435872
1378,The Best Man,0.12050461975835108
1379,Sicko,0.05808053836091219
1380,Harold & Kumar Go to White Castle,0.06334580274797666
1381,Boiler Room,0.09439443132624949
1382,Chasing Papi,0.06421556838223502
1383,The Way of the Gun,0.1227881493506493
1384,Igby Goes Down,0.10195340594150117
1385,PCU,0.04795612373737373
1386,Gracie,0.22352121212121215
1387,Princess Kaiulani,0.06338084991931146
1388,Awake,0.03823529411764706
1389,Crazy Heart,-0.012238355780022423
1390,Baggage Claim,0.15555555555555553
1391,The DUFF,-0.025637254901960806
1392,Glitter,0.13581264123716952
1393,Pulp Fiction,0.11998103748103747
1394,Nightcrawler,0.00223530061892131
1395,Little Miss Sunshine,0.11783383021590565
1396,50/50,0.08981438812083972
1397,That Awkward Moment,0.04008316008316008
1398,Drive Me Crazy,0.15971574344023326
1399,Half Baked,0.10877678607941765
1400,Enough Said,0.11272221184091688
1401,Easy A,0.16942010169858274
1402,The Inkwell,0.07026719349832557
1403,Prom,0.08815151515151515
1404,Showdown in Little Tokyo,-0.1037087912087912
1405,It's Kind of a Funny Story,0.1408568696675493
1406,Prefontaine,0.09483648170011806
1407,Begin Again,0.0806480451366815
1408,Hostel: Part II,0.12408008658008657
1409,Extract,0.10146294433266263
1410,Juno,0.17943867243867243
1411,(500) Days of Summer,0.14216487535453048
1412,Magic Mike,0.13648053985944608
1413,Jumping the Broom,0.056969246031746044
1414,Desperado,0.1884723492469971
1415,Michael Jordan to the Max,0.10545472287275565
1416,Devil's Due,-0.011494755244755257
1417,Dope,0.026396574440052705
1418,In Too Deep,0.04779411764705882
1419,A Serious Man,0.018983957219251345
1420,Beyond the Lights,0.1521441610598237
1421,Outside Providence,0.21062480088454116
1422,The Other Side of Heaven,0.08630735930735933
1423,Auto Focus,0.038301460853007244
1424,Annabelle,0.15266439909297053
1425,Go,0.07649911816578484
1426,Bats,-0.046557271557271566
1427,The Messenger,0.04386770051327014
1428,Mallrats,0.0755785268652916
1429,The Wood,0.03192675603965927
1430,The Wrestler,0.017206554338907276
1431,Daddy Day Camp,0.05984848484848484
1432,A Mighty Wind,0.15894800991888364
1433,200 Cigarettes,0.23324099068779913
1434,The Words,0.12125803489439849
1435,City Island,0.07573484848484846
1436,College,-0.0616326530612245
1437,The Virgin Suicides,0.16174580627705626
